coordinates	CONTROL_1	CONTROL_2	CONTROL_3	CONTROL_4	CONTROL_5	CANCER_1	CANCER_2	CANCER_3	CANCER_4	CANCER_5	AVG_CONTROL	AVG_CANCER	DIFF	ABSDIFF	max_PTBP1_binding_3ss_core	max_PTBP1_binding_5ss_core	max_PTBP1_binding_3ss_5ss_core	max_RBFOX1_binding_5ss_core	gene_id
1:228141124-228141507:+	0.021935088368302814	0.014808746842494771	0.02295643812194982	0.016837686950259865	0.01703056558751617	0.002765575266844358	0.0022920089593779576	0.0019731531426874947	0.002420342425559173	0.01186986802254928	0.01871370517410469	0.004264189563403653	-0.014449515610701036	0.014449515610701036	0.905226	0.047565	0.905226	0.017229	ENSG00000143774
1:160343704-160343802:+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004908282038641327	0.0	0.0009816564077282655	0.0009816564077282655	0.0009816564077282655	0.922698	0.03409	0.922698	0.0	ENSG00000162736
1:160343704-160343888:+	0.004762054123822907	0.0	0.004024278415836131	0.0	0.0009957737573061285	0.0	0.0029900071868857307	0.0006902697089470919	0.0007916067961412425	0.0	0.0019564212593930334	0.0008943767383948131	-0.0010620445209982203	0.0010620445209982203	0.922698	0.093317	0.922698	0.0	ENSG00000162736
1:155061415-155061489:+	0.5710381035298077	0.41815708330250767	0.6084340786595785	0.515712602585106	0.834413138700959	0.3366003821300365	0.1996257620104104	0.5233686154167718	0.49732770939264703	0.40097188232125563	0.5895510013555917	0.3915788702542243	-0.1979721311013674	0.1979721311013674	1.869302	0.068738	1.869302	0.0	ENSG00000143537
1:148866411-148866532:+	0.005301809129901421	0.010389163599479556	0.011591873234953034	0.020207563784089957	0.05212522739417911	0.043801453802945076	0.08236477053506011	0.07780106724116237	0.018151556715060232	0.0	0.019923127428520614	0.044423769658845556	0.024500642230324943	0.024500642230324943	1.943495	0.033262	1.943495	0.0	ENSG00000178104
1:148866414-148866505:+	0.025749839470646546	0.08587033500835262	0.04864069774592565	0.03364943497433221	0.0	0.08550760079578498	0.0	0.05169610005017848	0.020377768186362534	0.015954833298897048	0.0387820614398514	0.0347072604662446	-0.004074800973606796	0.004074800973606796	1.943495	0.061831	1.943495	0.0	ENSG00000178104
1:39745375-39745498:+	0.9865785498818	0.9691998450794629	0.9533615653128679	0.9761488580843435	0.9748566455637184	0.9393719497377891	0.98086078490133	0.9581106991860472	0.9612323819942598	0.952163713182171	0.9720290927844385	0.9583479058003194	-0.013681186984119131	0.013681186984119131	1.030637	0.0268469999999999	1.030637	0.010213	ENSG00000084072
1:39745414-39745498:+	0.9622866927829734	0.924377494523611	0.8897465996604631	0.9541317276413974	0.9619043891028849	0.9409687201002525	0.982223358836871	0.9655722070224119	0.9516361344693787	0.9482826750173992	0.9384893807422658	0.9577366190892626	0.01924723834699671	0.01924723834699671	0.985764	0.0268469999999999	0.985764	0.010213	ENSG00000084072
1:11745930-11746223:+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007057342979624987	0.0020846134881290297	0.0	0.0	0.0005580695572183057	0.0005580695572183057	0.0005580695572183057	0.907155	0.0550979999999999	0.907155	0.011892	ENSG00000177674
1:1487863-1487914:+	0.7678166877449178	0.7225663007881015	0.6980473753564433	0.7555432762310272	0.845173326714535	0.9060548925462081	0.9445989710921501	0.8674647645084166	0.8704345409368631	0.7241912641673118	0.757829393367005	0.86254888665019	0.10471949328318497	0.10471949328318497	1.212635	0.42593	1.212635	0.0	ENSG00000160072
1:2399415-2399514:+	1.0	0.9977450167993672	0.9982643602436727	0.9641311997147207	0.9870680836760598	0.9756790266751578	0.9966603250230575	0.9839432187587674	0.9809443880162309	0.9982077501901292	0.9894417320867642	0.9870869417326686	-0.0023547903540955817	0.0023547903540955817	0.956194	0.066416	0.956194	0.011104	ENSG00000157916
1:6041831-6041872:+	0.4357423828523234	0.40159403876853006	0.440204816906139	0.3812127471041346	0.3282715817393955	0.1810769022320591	0.16895235782091114	0.21668606628187065	0.24762376822350532	0.3281582798780607	0.3974051134741045	0.22849947488728137	-0.16890563858682314	0.16890563858682314	1.7011200000000002	0.053335	1.7011200000000002	0.0	ENSG00000069424
1:6580541-6581299:+	1.0	1.0	1.0	1.0	1.0	0.6336892785167632	1.0	1.0	0.6029991068359687	1.0	1.0	0.8473376770705464	-0.1526623229294536	0.1526623229294536	1.268476	0.0	1.268476	0.0	ENSG00000204859
1:11285644-11285732:+	0.7976944087590447	0.6130029475584934	0.6764425301781274	0.719923254769793	0.6846044931531933	0.6607898270113829	0.7303745429964031	0.6397270889173307	0.7542108699995614	0.7752003983570275	0.6983335268837303	0.712060545456341	0.013727018572610716	0.013727018572610716	0.94405	0.071741	0.94405	0.0	ENSG00000120942
1:16387502-16387794:+	0.0	0.00559038637505247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027607039237609356	0.001118077275010494	0.0005521407847521871	-0.000565936490258307	0.000565936490258307	1.4484609999999998	0.013829	1.4484609999999998	0.0	ENSG00000055070
1:19614501-19614594:+	0.07423211724208034	0.0	0.020159485797060197	0.008495353721774087	0.011537870481397167	0.007608348699426431	0.007123699366921	0.03154867520585372	0.02656569919360906	0.16481614687581583	0.022884965448462358	0.04753251386832521	0.02464754841986285	0.02464754841986285	1.691571	0.061306	1.691571	0.0	ENSG00000173436
1:23066060-23066071:+	0.4824574244220906	0.3174104613397876	0.4328322195601214	0.4959986664341306	0.2663723718234606	0.1995170196804299	0.25585216237588054	0.18045096783118567	0.15263706565301038	0.22557159982343694	0.39901422871591813	0.2028057630727887	-0.19620846564312944	0.19620846564312944	0.962448	0.884834	0.962448	0.046835	ENSG00000004487
1:24457734-24457833:+	0.003232955161377248	0.002032103979011323	0.002979802877320536	0.002165343087216557	0.002949283299790011	0.0074693138650025965	0.0009239040238528507	0.004351660098345778	0.001319794564224252	0.005390538171237733	0.002671897680943135	0.0038910421445326414	0.0012191444635895063	0.0012191444635895063	0.940305	0.8079339999999999	0.940305	0.011025	ENSG00000001461
1:26112460-26112650:+	0.013432875223372984	0.01307936285894867	0.07365166476372256	0.07771601586949509	0.0	0.08569393254454474	0.02228026742887305	0.07397678169037157	0.1131552431898937	0.10405814428296788	0.035575983743107865	0.0798328738273302	0.04425689008422234	0.04425689008422234	0.908973	0.042917	0.908973	0.0	ENSG00000175087
1:28535610-28535656:+	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.027742	0.014284	1.027742	0.0	ENSG00000180198
1:32159400-32159531:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.212846	0.01383	1.212846	0.0	ENSG00000025800
