coordinates	CONTROL_1	CONTROL_2	CONTROL_3	CONTROL_4	CONTROL_5	CANCER_1	CANCER_2	CANCER_3	CANCER_4	CANCER_5	AVG_CONTROL	AVG_CANCER	DIFF	ABSDIFF	max_PTBP1_binding_3ss_core	max_PTBP1_binding_5ss_core	max_PTBP1_binding_3ss_5ss_core	max_RBFOX1_binding_5ss_core	gene_id
1:228141124-228141288:+	0.5637308196985904	0.5400486385330779	0.5906271794621607	0.5516694138276231	0.5521584606068669	0.23972581402819879	0.256656262351204	0.16569196740609743	0.25609207210098817	0.3743532959460704	0.5596469024256638	0.25850388236651173	-0.3011430200591521	0.3011430200591521	0.905226	0.7910159999999999	0.905226	0.500466	ENSG00000143774
1:161711934-161712218:+	0.7113494017417014	1.0	1.0	1.0	1.0	0.9397705741140199	1.0	1.0	0.6648411482951134	1.0	0.9422698803483402	0.9209223444818267	-0.0213475358665135	0.0213475358665135	0.91072	0.0	0.91072	0.637099	ENSG00000132185
1:160351288-160351372:+	1.0	0.79856530147035	0.9449457228352648	0.30582235877560904	0.46380564230390897	0.8345840210581861	0.9198173458888053	0.7319030556121726	0.7698422234905757	0.6784426120152327	0.7026278050770265	0.7869178516129945	0.08429004653596806	0.08429004653596806	0.551455	0.010851	0.551455	0.904574	ENSG00000162736
1:156126736-156126915:+	0.0	0.0014582700708342547	0.0	0.0009131063042452066	0.001026107723345853	0.0012096253995969133	0.0	0.0	0.0006061430440660804	0.007719729471357478	0.0006794968196850628	0.0019070995830040942	0.0012276027633190314	0.0012276027633190314	1.3341420000000002	0.0266129999999999	1.3341420000000002	0.55904	ENSG00000160789
1:156126736-156126949:+	0.0	0.0	0.0	0.0	0.002487337723144687	0.0	0.0	0.0010807135661467912	0.0	0.0	0.0004974675446289374	0.00021614271322935823	-0.0002813248313995791	0.0002813248313995791	1.3341420000000002	0.051581	1.3341420000000002	0.610498	ENSG00000160789
1:155061904-155061975:+	0.5320409203646953	0.23157822216180274	0.40256918991853397	0.32145374977739455	0.1732046007830316	0.2354098083134437	0.11250480022271378	0.21547175438420055	0.2588782525645045	0.11659334006693911	0.33216933660109166	0.18777159111036032	-0.14439774549073134	0.14439774549073134	1.264596	0.404867	1.264596	0.941312	ENSG00000143537
1:53210015-53211319:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9921144367996771	1.0	0.9984228873599355	-0.0015771126400645485	0.0015771126400645485	0.685957	0.010852	0.685957	0.5983	ENSG00000157184
1:53210015-53211250:+	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9575689694499083	1.0	0.9915137938899816	-0.00848620611001838	0.00848620611001838	0.685957	0.409525	0.685957	0.511372	ENSG00000157184
1:33083018-33083142:+	0.055284956001837755	0.05716394801964554	0.10603130296615841	0.04013389405089394	0.056417323074486304	0.029780852542538604	0.0679753819016714	0.10971486589297245	0.07375274344067957	0.03695548906321132	0.0630062848226044	0.06363586656821467	0.000629581745610272	0.000629581745610272	0.9894	0.0242119999999999	0.9894	1.048883	ENSG00000142920
1:33083063-33083142:+	0.07476506582907906	0.09396328366664464	0.04212524444080897	0.05353579004064387	0.09849998644711323	0.0	0.0	0.0	0.01718250139082117	0.044681897962342905	0.07257787408485795	0.012372879870632816	-0.060204994214225135	0.060204994214225135	1.236231	0.0242119999999999	1.236231	1.048883	ENSG00000142920
