coordinates	CONTROL_1	CONTROL_2	CONTROL_3	CONTROL_4	CONTROL_5	CANCER_1	CANCER_2	CANCER_3	CANCER_4	CANCER_5	AVG_CONTROL	AVG_CANCER	DIFF	ABSDIFF	max_PTBP1_binding_3ss_core	max_PTBP1_binding_5ss_core	max_PTBP1_binding_3ss_5ss_core	max_RBFOX1_binding_5ss_core	gene_id
1:241536463-241536564:+	0.0	0.25707288993471733	0.0	0.0	0.0	0.0	0.04666776144730001	0.0	0.0	0.08506854312163298	0.05141457798694347	0.026347260913786596	-0.02506731707315687	0.02506731707315687	0.029957	0.012348	0.029957	0.684831	ENSG00000117009
1:241536472-241536564:+	0.0	0.0	0.12888158907765743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025776317815531486	0.0	-0.025776317815531486	0.025776317815531486	0.029957	0.012348	0.029957	0.684831	ENSG00000117009
1:219193130-219193251:+	0.6458724997895186	0.7480386553894619	0.6885525657624618	0.8333605341131919	0.8059158861105084	0.7164989694174446	0.7592292555828185	0.7031932199154267	0.5578974300565078	0.5735396185990396	0.7443480282330285	0.6620716987142474	-0.08227632951878106	0.08227632951878106	0.034469	0.0	0.034469	0.493993	ENSG00000143353
1:162592732-162592782:+	0.24009996685111612	0.17453459789883333	0.20858429690209165	0.24233612655450132	0.2904625567850315	0.5601557515407102	0.5965766815330411	0.3527412155109314	0.35228067876882163	0.37809726887289286	0.2312035089983148	0.4479703192452794	0.21676681024696462	0.21676681024696462	0.01939	0.0	0.01939	1.024857	ENSG00000117143
1:162592735-162592782:+	0.02526730570402421	0.04220868581277126	0.10218730759444981	0.09786328339041035	0.048535284739815075	0.1526774436495558	0.2702009013064642	0.12932212013432398	0.16024755712035657	0.08676437973088574	0.06321237344829414	0.15984248038831725	0.09663010694002311	0.09663010694002311	0.01939	0.0	0.01939	1.024857	ENSG00000117143
1:147256531-147256562:+	1.0	1.0	1.0	1.0	1.0	1.0	0.9819150878237921	1.0	0.9898989972783215	0.9926595329463546	1.0	0.9928947236096937	-0.0071052763903063365	0.0071052763903063365	0.042991	0.024868	0.042991	0.560612	ENSG00000131778
1:32668320-32668398:+	0.0	0.0	0.0	0.01516883220462828	0.0	0.0	0.007756271488908163	0.0	0.0	0.0034692944117270513	0.003033766440925656	0.002245113180127043	-0.000788653260798613	0.000788653260798613	0.043315	0.045795	0.045795	0.941314	ENSG00000162521
1:1326836-1327032:+	0.88366840394384	0.9181085409405055	0.905795725126068	0.9189813552307375	0.9709484488311964	0.9745097466649169	0.9576538501041643	0.9242147723082851	0.9560156063887172	0.9488123500376962	0.9195004948144694	0.952241265100756	0.032740770286286636	0.032740770286286636	0.0305189999999999	0.016436	0.0305189999999999	0.412939	ENSG00000224051
1:12003758-12003889:+	0.0008658696557360832	0.0	0.0	0.0	0.0038299247337490647	0.008982564318573163	0.005203915394103925	0.0042372245878125984	0.0	0.0014807210490062946	0.0009391588778970295	0.003980885069899197	0.003041726192002167	0.003041726192002167	0.0461559999999999	0.0	0.0461559999999999	0.494969	ENSG00000116688
1:12402568-12402702:+	0.00538472701324066	0.0	0.009089929614102196	0.014942241689853236	0.0	0.0	0.0	0.0	0.0	0.0	0.005883379663439219	0.0	-0.005883379663439219	0.005883379663439219	0.023436	0.011072	0.023436	0.449666	ENSG00000048707
1:23793008-23793039:+	1.0	0.9747522768472705	0.9961074080989825	0.9960643678142038	0.9942929985912426	0.962910419883173	0.9795571026983396	1.0	0.9934942205961733	1.0	0.9922434102703399	0.9871923486355373	-0.005051061634802623	0.005051061634802623	0.023843	0.0	0.023843	0.496103	ENSG00000011009
1:45617463-45617591:+	0.9591780378315695	0.9465705136404726	0.9587725127851863	0.9725915271506209	0.9774032384895087	0.9843108221580325	0.9746517975814446	0.9489287237141351	0.9484768022357882	0.9709640812301512	0.9629031659794716	0.9654664453839104	0.0025632794044387897	0.0025632794044387897	0.040962	0.01428	0.040962	0.931274	ENSG00000132780
